realm,process,prosub,sub,V,english_words,dutch_words
Sensing,Verbal,Verbal,Verbal act,speak of,N/A,N/A
Sensing,Verbal,Verbal,Verbal act,spoke,spoked | spokeness,uitgesproken | spraakzaamheid
Sensing,Verbal,Verbal,Verbal act,talk,talkative | talkeing | talkatively | talkes | talked | talking | talkatives | talkativity | talkativeness | talke,spraakzaam | talkeing | spraakzaam | talks | Praten | Praten | talkatives | talkativity | spraakzaamheid | talke
Sensing,Verbal,Verbal,Verbal act,talk about,N/A,N/A
Sensing,Verbal,Verbal,Verbal act,talk with,N/A,N/A
Sensing,Verbal,Verbal,Verbal act,tell,telled | telling | telle | telles,telled | vertellen | telle | telles
Sensing,Verbal,Verbal,Verbal act,told,tolds | tolded | tolding | tolde,vertellingen | verteld | Telling | waarin:
Sensing,Verbal,Verbal,Verbal act,was told by,N/A,N/A
Sensing,Verbal,Verbal,Verbal act,yield,yielding | yieldes | yielded | yielde,rendement | rendementen | opgeleverd | rendement
Sensing,Verbal,Verbal,Acts verbally,am laugh and joke,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,abuse,abusees | abusee,misbruik | misbruik
Sensing,Verbal,Verbal,Acts verbally,accept and offer,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,agre,agrees | agreeing | agreed | agree | agreeings,Mee eens | Akkoord | overeengekomen | Akkoord | Akkoorden
Sensing,Verbal,Verbal,Acts verbally,agre on,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,agreed,agreeded | agreeding | agreede,overeengekomen | Overeenkomst | overeengekomen
Sensing,Verbal,Verbal,Acts verbally,apolog,apologic | apologizing | apologi | apologized | apologize | apologs | apological | apology | apologe | apologizer | apologizes | apologizers | apologism,Excuses | Excuses aanbieden | Excuses | Verontschuldigd | Verontschuldig je. | Excuses | Excuses | Excuses | Excuses | verontschuldiger | Verontschuldigt zich | excuses | excuses
Sensing,Verbal,Verbal,Acts verbally,apolog for,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,assur,assurement | assurring | assured | assureds | assurely | assurences | assureing | assurity | assurers | assurability | assures | assureances | assurant | assurable | assureance | assurer | assurred | assure | assurent | assurance | assurence | assuring,verzekering | assureren | verzekerd | verzekerd | zeker | verzekeringen | verzekeren | assurity | Verzekeraars | Assurability | verzekert | verzekeringen | assurant | verzekerbaar | verzekering | Verzekeraar | assurred | verzekeren | assurancent | zekerheid | verzekering | verzekeren
Sensing,Verbal,Verbal,Acts verbally,ban,banned | banning | banful,verboden | verbieden | verbannen
Sensing,Verbal,Verbal,Acts verbally,be told,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,bestow,bestowe | bestowing | bestower | bestows | bestowings | bestowal | bestowed | bestowable | bestowes | bestowment,zelfschenking | schenking | schenker | schenk | schenkingen | zelfschenking | geschonken | uitgeefbaar | schenk | schenking
Sensing,Verbal,Verbal,Acts verbally,blame,blameing | blamee | blamed | blamees | blamefulness | blamefully | blameful,schuld | schuld | schuld | schuldigen | verwijtbaarheid | schuldig | schuldig
Sensing,Verbal,Verbal,Acts verbally,claim,claime | claimes | claimful | claimfulness | claimeing | claimings | claimed | claiming,claim | claims | claimend | claimbaarheid | claimen | claims | geclaimd | claimen
Sensing,Verbal,Verbal,Acts verbally,claiming that,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,complain,complainer | complainful | complainable | complained | complaining | complainings | complainent | complains | complainment | complaine | complainant | complaines | complaineing,klaagster | klagend | klaagbaar | klacht | klagen | klaagt | klacht | klachten | klacht | klagen | klager | klachten | klagen
Sensing,Verbal,Verbal,Acts verbally,complain about,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,contact,contacte | contactful | contactants | contactable | contactions | contactings | contactive | contaction | contacted | contactant | contactness | contactability | contacting | contactes | contactfulness | contacter | contacters,contact | contactvol | contactpersonen | contacteerbaar | contacties | contactpersonen | contactief | contact | contact | contactant | contactheid | contactbaarheid | contact opnemen | contactpersonen | contactvermogen | contacter | contactpersonen
Sensing,Verbal,Verbal,Acts verbally,convinc,convinceds | convincement | convincibility | convincings | convincing | convincers | convincements | convincely | convinceable | convince | convinceing | convincible | convincant | convinces | convincive | convinced | convincer,overtuigd | Overtuiging | overwintbaarheid | overtuigend | overtuigend | overtuigaars | Overtuigingen | Overtuigd | overtuigbaar | overtuigen | overtuigen | overwintbaar | convincant | overtuigt | convincief | overtuigd | overtuiger
Sensing,Verbal,Verbal,Acts verbally,confirm,confirmeing | confirme | confirmation | confirmant | confirmably | confirmator | confirming | confirmers | confirmates | confirmer | confirmed | confirmability | confirmism | confirmators | confirmants | confirmable | confirmate | confirmating | confirmities | confirmatively | confirmationally | confirmity | confirmes | confirms | confirmou | confirmance | confirmatives | confirmational | confirmative,bevestiging | bevestigen | bevestiging | bevestigingsmiddel | bevestigend | bevestigingsapparaat | bevestiging | bevestigingsapparaten | bevestigt | bevestiging | bevestigd | bevestigingsvermogen | bevestiging | bevestigingsapparaten | bevestigingsmiddelen | te bevestigen | bevestigen | bevestiging | bevestigingen | bevestigend | bevestiging | bevestiging | bevestigt | bevestigt | bevestiging | bevestiging | bevestigingsmiddelen | bevestiging | bevestiging
Sensing,Verbal,Verbal,Acts verbally,critisis,critisising | critisise | critisised | critisises,critiseren | crititise | gecritiseerd | critises
Sensing,Verbal,Verbal,Acts verbally,debat,debateful | debatability | debateing | debateably | debatants | debate | debatings | debats | debators | debatably | debator | debater | debatable | debatements | debatant | debatables | debatableness | debateable | debatement | debating | debated,debatterend | discutabelheid | debatteren | discutabel | debatanten | debat | debatten | debat | debators | discutabel | debator | debater | discutabel | debatten | debatant | Betwistbare stoffen | discutabelheid | Bespreekbaar | debat | debat | besproken
Sensing,Verbal,Verbal,Acts verbally,describe,describees | describeed | describee,beschrijvingen | beschreven | beschrijven
Sensing,Verbal,Verbal,Acts verbally,describ by,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,demand,demandability | demandment | demandings | demander | demanding | demandful | demandants | demandments | demandent | demandes | demandable | demandant | demanded | demande,vraagbaarheid | vraag | eisen | vraagder | veeleisend | veeleisend | demandants | de vraag | demandent | vraag | vraagbaar | demandant | gevraagd | demande
Sensing,Verbal,Verbal,Acts verbally,disagre,disagreeability | disagrees | disagree | disagreeables | disagreeabilities | disagreeable | disagreed | disagreeing | disagreeement | disagreeings | disagreeably | disagreeableness | disagreeance | disagreeements,onaangenaamheid | niet mee eens | niet mee eens | onaangenaam | ongenoegen | onaangenaam | niet mee eens | niet mee eens | onenigheid | meningsverschillen | Onaangenaam. | onaangenaamheid | Onenigheid | meningsverschillen
Sensing,Verbal,Verbal,Acts verbally,entitl,entitle | entitling | entitleds | entitles | entitlings | entitled | entitlement,recht | entitling | gerechtigden | rechten | entitlings | recht | Recht
Sensing,Verbal,Verbal,Acts verbally,explain,explain,uitleg
Sensing,Verbal,Verbal,Acts verbally,express with,N/A,N/A
Sensing,Verbal,Verbal,Acts verbally,greet,greete | greets | greetes | greeted | greeting | greeteing,groet | groet | groet | begroet | begroeting | begroeting
Sensing,Verbal,Verbal,Acts verbally,insult,insultant | insultations | insultment | insultive | insulted | insultent | insultating | insultings | insulting | insultated | insultation | insulte | insulters | insultes | insultable | insultants | insulter,beledigend | overleg | belediging | beledigend | beledigd | beledigend | beledigend | beledigingen | beledigend | beledigd | overleg | belediging | beledigeaars | beledigingen | beledigend | beledigend middel | belediger
Sensing,Verbal,Verbal,Acts verbally,interact,interactic | interactives | interacts | interactive | interacter | interactiveness | interactings | interacted | interactionally | interacting | interacters | interactants | interactable | interactional | interactant | interactability | interactivities | interactively | interaction | interactivity | interactance,interactief | interactief | interacties | interactief | interager | interactiefheid | interactie | interactief | interactief | interactie | interacters | interactiemiddelen | interactief | interactief | interactief | interactief | interactiviteit | interactief | interactie | interactiviteit | interactie
Sensing,Verbal,Verbal,Acts verbally,joke,jokee | jokeing | joked | jokeful,grappen | grappen | grapje | grappig
Sensing,Verbal,Verbal,Acts verbally,interrupt,interruption | interruptability | interrupting | interrupter | interrupte | interrupted | interruptives | interruptively | interruptable | interruptiveness | interruptings | interruptibility | interruptible | interruptive,onderbreking | interruptiebaarheid | onderbreken | interrupteur | onderbreken | onderbroken | interruptanten | onderbrekend | onderbreken | interruptiviteit | onderbrekingen | interruptabiliteit | ONTVANGST | onderbrekend
Sensing,Verbal,Verbal,Acts verbally,omit,omits | omited | omitting | omite | omites | omiting | omitted | omition,weglaten | weggelaten | weglaten | weglaten | weglaten | Braken | weggelaten | weglating
Sensing,Verbal,Verbal,Acts verbally,order,ordere | orderes | orderic | orderered | ordering | orderred | ordered | orderations | orderability | orderer | orderable | orderal | orderism | orderness | orderely,ordere | bestellingen | ordentisch | besteld | bestellen | bevolen | besteld | orde ningen | bruikbaarheid | besteller | te bestellen | ordelijk | orderisme | ordelijkheid | ordelijk
Sensing,Verbal,Verbal,Acts verbally,persuad,persuadableness | persuader | persuadent | persuade | persuadibility | persuadings | persuading | persuadeant | persuadable | persuades | persuadables | persuaded | persuadability | persuadant,Overtuigbaarheid | overtuiger | overtuigt | Overhalen | Overtuigbaarheid | Overtuigingen | Overtuiging | overredingsmiddel | Overtuigbaar | overtuigt | Overtuigenden | overtuigd | Overtuigbaarheid | Overtuigaar
Sensing,Verbal,Verbal,Acts verbally,praise,praisee,lof
Sensing,Verbal,Verbal,Acts verbally,preach,preached | preaches | preacheing | preaching | preache,gepredikt | preken | preaching | prediken | preache
Sensing,Verbal,Verbal,Acts verbally,present,presentational | presentement | presentic | presentability | presentably | presentative | presente | presentator | presently | presentate | presentence | presenting | presentating | presentity | presentatively | presentences | presented | presentism | presentativeness | presentive | presentted | presentable | presentions | presentables | presentatives | presentent | presentness | presentional | presentible | presentment | presentant | presentation | presenter | presention | presentableness | presentationals | presentities | presentes | presentings | presentely | presentationally | presentated,presentatie | presentatie | presentisch | toonbaarheid | tegenwoordig | presentatief | presente | presentator | momenteel | presentaat | presentatie | presentatie | presenteren | tegenwoordigheid | presentatief | Presententies | gepresenteerd | presentisme | Presentiviteit | presentief | gepresenteerd | toonbaar | Pretaties | presentables | predikant | presentant | tegenwoordigheid | tegenwoordige | presenteerbaar | presentatie | presentant | presentatie | presentator | presentatie | toonbaarheid | presentaties | tegenwoordigheden | cadeautjes | presentaties | presentatief | presentatie | gepresenteerd
Sensing,Verbal,Verbal,Acts verbally,proclaim,proclaiming | proclaimable | proclaimings | proclaimants | proclaimer | proclaimed | proclaimant | proclaimations | proclaims | proclaimes | proclaimers | proclaimation | proclaime,verkondigen | verkondigbaar | bekendmakingen | proclamatie | verkondiger | verkondigd | proclamant | Uitspraken | verkondigt | verkondigt | verkondigers | verkondiging | proclameren
Sensing,Verbal,Verbal,Acts verbally,prompt,promptes | prompte | prompted | prompting | promptness,prompts | prompt | gevraagd | prompt | snelheid
Sensing,Verbal,Verbal,Acts verbally,promot,promoteing | promotted | promotability | promots | promoting | promotion | promotional | promotes | promoter | promotings | promotively | promotive | promotionals | promotables | promotic | promotable | promoted | promotionally | promotant | promotting | promotives | promotants | promote,bevordering | promoteerd | promoteerbaarheid | promots | bevordering | promotie | promotioneel | bevordert | promotor | bevorderingen | promotioneel | promotie | Promoties | promotables | promotisch | promotabel | bevordering | promotioneel | promotant | promotting | promoties | promotanten | bevorderen
