word,realm,process,prosub,sub
 opmerkzaamheid ,Sensing,Verbal,Verbal,Verbal act
 opgemerkt ,Sensing,Verbal,Verbal,Verbal act
 opmerkelijk ,Sensing,Verbal,Verbal,Verbal act
 opmerkelijk ,Sensing,Verbal,Verbal,Verbal act
 opmerkelijkheid ,Sensing,Verbal,Verbal,Verbal act
 opmerkelijk ,Sensing,Verbal,Verbal,Verbal act
 opmerking ,Sensing,Verbal,Verbal,Verbal act
 opmerkelijk ,Sensing,Verbal,Verbal,Verbal act
 opmerking ,Sensing,Verbal,Verbal,Verbal act
 opmerking,Sensing,Verbal,Verbal,Verbal act
saidesCity in Ontario Canada ,Sensing,Verbal,Verbal,Verbal act
 zegt ,Sensing,Verbal,Verbal,Verbal act
 gezegd ,Sensing,Verbal,Verbal,Verbal act
 saide,Sensing,Verbal,Verbal,Verbal act
Salutions ,Sensing,Verbal,Verbal,Verbal act
 saluut ,Sensing,Verbal,Verbal,Verbal act
 salution ,Sensing,Verbal,Verbal,Verbal act
 salutaat ,Sensing,Verbal,Verbal,Verbal act
 salutatie ,Sensing,Verbal,Verbal,Verbal act
 saluteur ,Sensing,Verbal,Verbal,Verbal act
 gegroet ,Sensing,Verbal,Verbal,Verbal act
 salitant ,Sensing,Verbal,Verbal,Verbal act
 salutationeel ,Sensing,Verbal,Verbal,Verbal act
 salueren ,Sensing,Verbal,Verbal,Verbal act
 groeten ,Sensing,Verbal,Verbal,Verbal act
 Saluts ,Sensing,Verbal,Verbal,Verbal act
 salutant ,Sensing,Verbal,Verbal,Verbal act
 saluteerbaar,Sensing,Verbal,Verbal,Verbal act
sangeli ,Sensing,Verbal,Verbal,Verbal act
 sangging ,Sensing,Verbal,Verbal,Verbal act
 sanges ,Sensing,Verbal,Verbal,Verbal act
 sange ,Sensing,Verbal,Verbal,Verbal act
 gezongen ,Sensing,Verbal,Verbal,Verbal act
 zingen,Sensing,Verbal,Verbal,Verbal act
singeing ,Sensing,Verbal,Verbal,Verbal act
 geslingerd ,Sensing,Verbal,Verbal,Verbal act
 zingen ,Sensing,Verbal,Verbal,Verbal act
 singelis ,Sensing,Verbal,Verbal,Verbal act
 singe ,Sensing,Verbal,Verbal,Verbal act
 zingen ,Sensing,Verbal,Verbal,Verbal act
 singeings,Sensing,Verbal,Verbal,Verbal act
sunde ,Sensing,Verbal,Verbal,Verbal act
 gezongen,Sensing,Verbal,Verbal,Verbal act
says ,Sensing,Verbal,Verbal,Verbal act
 zeggen ,Sensing,Verbal,Verbal,Verbal act
 gezegd ,Sensing,Verbal,Verbal,Verbal act
 sayeds ,Sensing,Verbal,Verbal,Verbal act
 saye ,Sensing,Verbal,Verbal,Verbal act
 Sayeing ,Sensing,Verbal,Verbal,Verbal act
 Sayeings,Sensing,Verbal,Verbal,Verbal act
Geschreeuwd ,Sensing,Verbal,Verbal,Verbal act
 schreeuwend,Sensing,Verbal,Verbal,Verbal act
schreeuwen ,Sensing,Verbal,Verbal,Verbal act
 schreeuwen ,Sensing,Verbal,Verbal,Verbal act
 schreeuwde ,Sensing,Verbal,Verbal,Verbal act
 schreeuwen ,Sensing,Verbal,Verbal,Verbal act
 schreeuwt,Sensing,Verbal,Verbal,Verbal act
speakes ,Sensing,Verbal,Verbal,Verbal act
 gesproken ,Sensing,Verbal,Verbal,Verbal act
 speake ,Sensing,Verbal,Verbal,Verbal act
 spreekt ,Sensing,Verbal,Verbal,Verbal act
 spreken ,Sensing,Verbal,Verbal,Verbal act
 Spreekbeurten ,Sensing,Verbal,Verbal,Verbal act
 spreken,Sensing,Verbal,Verbal,Verbal act
uitgesproken ,Sensing,Verbal,Verbal,Verbal act
 spraakzaamheid,Sensing,Verbal,Verbal,Verbal act
spraakzaam ,Sensing,Verbal,Verbal,Verbal act
 talkeing ,Sensing,Verbal,Verbal,Verbal act
 spraakzaam ,Sensing,Verbal,Verbal,Verbal act
 talks ,Sensing,Verbal,Verbal,Verbal act
 Praten ,Sensing,Verbal,Verbal,Verbal act
 Praten ,Sensing,Verbal,Verbal,Verbal act
 talkatives ,Sensing,Verbal,Verbal,Verbal act
 talkativity ,Sensing,Verbal,Verbal,Verbal act
 spraakzaamheid ,Sensing,Verbal,Verbal,Verbal act
 talke,Sensing,Verbal,Verbal,Verbal act
telled ,Sensing,Verbal,Verbal,Verbal act
 vertellen ,Sensing,Verbal,Verbal,Verbal act
 telle ,Sensing,Verbal,Verbal,Verbal act
 telles,Sensing,Verbal,Verbal,Verbal act
vertellingen ,Sensing,Verbal,Verbal,Verbal act
 verteld ,Sensing,Verbal,Verbal,Verbal act
 Telling ,Sensing,Verbal,Verbal,Verbal act
 waarin:,Sensing,Verbal,Verbal,Verbal act
rendement ,Sensing,Verbal,Verbal,Verbal act
 rendementen ,Sensing,Verbal,Verbal,Verbal act
 opgeleverd ,Sensing,Verbal,Verbal,Verbal act
 rendement,Sensing,Verbal,Verbal,Verbal act
misbruik ,Sensing,Verbal,Verbal,Acts verbally
 misbruik,Sensing,Verbal,Verbal,Acts verbally
Mee eens ,Sensing,Verbal,Verbal,Acts verbally
 Akkoord ,Sensing,Verbal,Verbal,Acts verbally
 overeengekomen ,Sensing,Verbal,Verbal,Acts verbally
 Akkoord ,Sensing,Verbal,Verbal,Acts verbally
 Akkoorden,Sensing,Verbal,Verbal,Acts verbally
overeengekomen ,Sensing,Verbal,Verbal,Acts verbally
 Overeenkomst ,Sensing,Verbal,Verbal,Acts verbally
 overeengekomen,Sensing,Verbal,Verbal,Acts verbally
Excuses ,Sensing,Verbal,Verbal,Acts verbally
 Excuses aanbieden ,Sensing,Verbal,Verbal,Acts verbally
 Excuses ,Sensing,Verbal,Verbal,Acts verbally
 Verontschuldigd ,Sensing,Verbal,Verbal,Acts verbally
 Verontschuldig je. ,Sensing,Verbal,Verbal,Acts verbally
 Excuses ,Sensing,Verbal,Verbal,Acts verbally
 Excuses ,Sensing,Verbal,Verbal,Acts verbally
 Excuses ,Sensing,Verbal,Verbal,Acts verbally
 Excuses ,Sensing,Verbal,Verbal,Acts verbally
 verontschuldiger ,Sensing,Verbal,Verbal,Acts verbally
 Verontschuldigt zich ,Sensing,Verbal,Verbal,Acts verbally
 excuses ,Sensing,Verbal,Verbal,Acts verbally
 excuses,Sensing,Verbal,Verbal,Acts verbally
verzekering ,Sensing,Verbal,Verbal,Acts verbally
 assureren ,Sensing,Verbal,Verbal,Acts verbally
 verzekerd ,Sensing,Verbal,Verbal,Acts verbally
 verzekerd ,Sensing,Verbal,Verbal,Acts verbally
 zeker ,Sensing,Verbal,Verbal,Acts verbally
 verzekeringen ,Sensing,Verbal,Verbal,Acts verbally
 verzekeren ,Sensing,Verbal,Verbal,Acts verbally
 assurity ,Sensing,Verbal,Verbal,Acts verbally
 Verzekeraars ,Sensing,Verbal,Verbal,Acts verbally
 Assurability ,Sensing,Verbal,Verbal,Acts verbally
 verzekert ,Sensing,Verbal,Verbal,Acts verbally
 verzekeringen ,Sensing,Verbal,Verbal,Acts verbally
 assurant ,Sensing,Verbal,Verbal,Acts verbally
 verzekerbaar ,Sensing,Verbal,Verbal,Acts verbally
 verzekering ,Sensing,Verbal,Verbal,Acts verbally
 Verzekeraar ,Sensing,Verbal,Verbal,Acts verbally
 assurred ,Sensing,Verbal,Verbal,Acts verbally
 verzekeren ,Sensing,Verbal,Verbal,Acts verbally
 assurancent ,Sensing,Verbal,Verbal,Acts verbally
 zekerheid ,Sensing,Verbal,Verbal,Acts verbally
 verzekering ,Sensing,Verbal,Verbal,Acts verbally
 verzekeren,Sensing,Verbal,Verbal,Acts verbally
verboden ,Sensing,Verbal,Verbal,Acts verbally
 verbieden ,Sensing,Verbal,Verbal,Acts verbally
 verbannen,Sensing,Verbal,Verbal,Acts verbally
zelfschenking ,Sensing,Verbal,Verbal,Acts verbally
 schenking ,Sensing,Verbal,Verbal,Acts verbally
 schenker ,Sensing,Verbal,Verbal,Acts verbally
 schenk ,Sensing,Verbal,Verbal,Acts verbally
 schenkingen ,Sensing,Verbal,Verbal,Acts verbally
 zelfschenking ,Sensing,Verbal,Verbal,Acts verbally
 geschonken ,Sensing,Verbal,Verbal,Acts verbally
 uitgeefbaar ,Sensing,Verbal,Verbal,Acts verbally
 schenk ,Sensing,Verbal,Verbal,Acts verbally
 schenking,Sensing,Verbal,Verbal,Acts verbally
schuld ,Sensing,Verbal,Verbal,Acts verbally
 schuld ,Sensing,Verbal,Verbal,Acts verbally
 schuld ,Sensing,Verbal,Verbal,Acts verbally
 schuldigen ,Sensing,Verbal,Verbal,Acts verbally
 verwijtbaarheid ,Sensing,Verbal,Verbal,Acts verbally
 schuldig ,Sensing,Verbal,Verbal,Acts verbally
 schuldig,Sensing,Verbal,Verbal,Acts verbally
claim ,Sensing,Verbal,Verbal,Acts verbally
 claims ,Sensing,Verbal,Verbal,Acts verbally
 claimend ,Sensing,Verbal,Verbal,Acts verbally
 claimbaarheid ,Sensing,Verbal,Verbal,Acts verbally
 claimen ,Sensing,Verbal,Verbal,Acts verbally
 claims ,Sensing,Verbal,Verbal,Acts verbally
 geclaimd ,Sensing,Verbal,Verbal,Acts verbally
 claimen,Sensing,Verbal,Verbal,Acts verbally
klaagster ,Sensing,Verbal,Verbal,Acts verbally
 klagend ,Sensing,Verbal,Verbal,Acts verbally
 klaagbaar ,Sensing,Verbal,Verbal,Acts verbally
 klacht ,Sensing,Verbal,Verbal,Acts verbally
 klagen ,Sensing,Verbal,Verbal,Acts verbally
 klaagt ,Sensing,Verbal,Verbal,Acts verbally
 klacht ,Sensing,Verbal,Verbal,Acts verbally
 klachten ,Sensing,Verbal,Verbal,Acts verbally
 klacht ,Sensing,Verbal,Verbal,Acts verbally
 klagen ,Sensing,Verbal,Verbal,Acts verbally
 klager ,Sensing,Verbal,Verbal,Acts verbally
 klachten ,Sensing,Verbal,Verbal,Acts verbally
 klagen,Sensing,Verbal,Verbal,Acts verbally
contact ,Sensing,Verbal,Verbal,Acts verbally
 contactvol ,Sensing,Verbal,Verbal,Acts verbally
 contactpersonen ,Sensing,Verbal,Verbal,Acts verbally
 contacteerbaar ,Sensing,Verbal,Verbal,Acts verbally
 contacties ,Sensing,Verbal,Verbal,Acts verbally
 contactpersonen ,Sensing,Verbal,Verbal,Acts verbally
 contactief ,Sensing,Verbal,Verbal,Acts verbally
 contact ,Sensing,Verbal,Verbal,Acts verbally
 contact ,Sensing,Verbal,Verbal,Acts verbally
 contactant ,Sensing,Verbal,Verbal,Acts verbally
 contactheid ,Sensing,Verbal,Verbal,Acts verbally
 contactbaarheid ,Sensing,Verbal,Verbal,Acts verbally
 contact opnemen ,Sensing,Verbal,Verbal,Acts verbally
 contactpersonen ,Sensing,Verbal,Verbal,Acts verbally
 contactvermogen ,Sensing,Verbal,Verbal,Acts verbally
 contacter ,Sensing,Verbal,Verbal,Acts verbally
 contactpersonen,Sensing,Verbal,Verbal,Acts verbally
overtuigd ,Sensing,Verbal,Verbal,Acts verbally
 Overtuiging ,Sensing,Verbal,Verbal,Acts verbally
 overwintbaarheid ,Sensing,Verbal,Verbal,Acts verbally
 overtuigend ,Sensing,Verbal,Verbal,Acts verbally
 overtuigend ,Sensing,Verbal,Verbal,Acts verbally
 overtuigaars ,Sensing,Verbal,Verbal,Acts verbally
 Overtuigingen ,Sensing,Verbal,Verbal,Acts verbally
 Overtuigd ,Sensing,Verbal,Verbal,Acts verbally
 overtuigbaar ,Sensing,Verbal,Verbal,Acts verbally
 overtuigen ,Sensing,Verbal,Verbal,Acts verbally
 overtuigen ,Sensing,Verbal,Verbal,Acts verbally
 overwintbaar ,Sensing,Verbal,Verbal,Acts verbally
 convincant ,Sensing,Verbal,Verbal,Acts verbally
 overtuigt ,Sensing,Verbal,Verbal,Acts verbally
 convincief ,Sensing,Verbal,Verbal,Acts verbally
 overtuigd ,Sensing,Verbal,Verbal,Acts verbally
 overtuiger,Sensing,Verbal,Verbal,Acts verbally
bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigen ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingsmiddel ,Sensing,Verbal,Verbal,Acts verbally
 bevestigend ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingsapparaat ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingsapparaten ,Sensing,Verbal,Verbal,Acts verbally
 bevestigt ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigd ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingsvermogen ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingsapparaten ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingsmiddelen ,Sensing,Verbal,Verbal,Acts verbally
 te bevestigen ,Sensing,Verbal,Verbal,Acts verbally
 bevestigen ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingen ,Sensing,Verbal,Verbal,Acts verbally
 bevestigend ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigt ,Sensing,Verbal,Verbal,Acts verbally
 bevestigt ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestigingsmiddelen ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging ,Sensing,Verbal,Verbal,Acts verbally
 bevestiging,Sensing,Verbal,Verbal,Acts verbally
critiseren ,Sensing,Verbal,Verbal,Acts verbally
 crititise ,Sensing,Verbal,Verbal,Acts verbally
 gecritiseerd ,Sensing,Verbal,Verbal,Acts verbally
 critises,Sensing,Verbal,Verbal,Acts verbally
debatterend ,Sensing,Verbal,Verbal,Acts verbally
 discutabelheid ,Sensing,Verbal,Verbal,Acts verbally
 debatteren ,Sensing,Verbal,Verbal,Acts verbally
 discutabel ,Sensing,Verbal,Verbal,Acts verbally
 debatanten ,Sensing,Verbal,Verbal,Acts verbally
 debat ,Sensing,Verbal,Verbal,Acts verbally
 debatten ,Sensing,Verbal,Verbal,Acts verbally
 debat ,Sensing,Verbal,Verbal,Acts verbally
 debators ,Sensing,Verbal,Verbal,Acts verbally
 discutabel ,Sensing,Verbal,Verbal,Acts verbally
 debator ,Sensing,Verbal,Verbal,Acts verbally
 debater ,Sensing,Verbal,Verbal,Acts verbally
 discutabel ,Sensing,Verbal,Verbal,Acts verbally
 debatten ,Sensing,Verbal,Verbal,Acts verbally
 debatant ,Sensing,Verbal,Verbal,Acts verbally
 Betwistbare stoffen ,Sensing,Verbal,Verbal,Acts verbally
 discutabelheid ,Sensing,Verbal,Verbal,Acts verbally
 Bespreekbaar ,Sensing,Verbal,Verbal,Acts verbally
 debat ,Sensing,Verbal,Verbal,Acts verbally
 debat ,Sensing,Verbal,Verbal,Acts verbally
 besproken,Sensing,Verbal,Verbal,Acts verbally
beschrijvingen ,Sensing,Verbal,Verbal,Acts verbally
 beschreven ,Sensing,Verbal,Verbal,Acts verbally
 beschrijven,Sensing,Verbal,Verbal,Acts verbally
vraagbaarheid ,Sensing,Verbal,Verbal,Acts verbally
 vraag ,Sensing,Verbal,Verbal,Acts verbally
 eisen ,Sensing,Verbal,Verbal,Acts verbally
 vraagder ,Sensing,Verbal,Verbal,Acts verbally
 veeleisend ,Sensing,Verbal,Verbal,Acts verbally
 veeleisend ,Sensing,Verbal,Verbal,Acts verbally
 demandants ,Sensing,Verbal,Verbal,Acts verbally
 de vraag ,Sensing,Verbal,Verbal,Acts verbally
 demandent ,Sensing,Verbal,Verbal,Acts verbally
 vraag ,Sensing,Verbal,Verbal,Acts verbally
 vraagbaar ,Sensing,Verbal,Verbal,Acts verbally
 demandant ,Sensing,Verbal,Verbal,Acts verbally
 gevraagd ,Sensing,Verbal,Verbal,Acts verbally
 demande,Sensing,Verbal,Verbal,Acts verbally
onaangenaamheid ,Sensing,Verbal,Verbal,Acts verbally
 niet mee eens ,Sensing,Verbal,Verbal,Acts verbally
 niet mee eens ,Sensing,Verbal,Verbal,Acts verbally
 onaangenaam ,Sensing,Verbal,Verbal,Acts verbally
 ongenoegen ,Sensing,Verbal,Verbal,Acts verbally
 onaangenaam ,Sensing,Verbal,Verbal,Acts verbally
 niet mee eens ,Sensing,Verbal,Verbal,Acts verbally
 niet mee eens ,Sensing,Verbal,Verbal,Acts verbally
 onenigheid ,Sensing,Verbal,Verbal,Acts verbally
 meningsverschillen ,Sensing,Verbal,Verbal,Acts verbally
 Onaangenaam. ,Sensing,Verbal,Verbal,Acts verbally
 onaangenaamheid ,Sensing,Verbal,Verbal,Acts verbally
 Onenigheid ,Sensing,Verbal,Verbal,Acts verbally
 meningsverschillen,Sensing,Verbal,Verbal,Acts verbally
recht ,Sensing,Verbal,Verbal,Acts verbally
 entitling ,Sensing,Verbal,Verbal,Acts verbally
 gerechtigden ,Sensing,Verbal,Verbal,Acts verbally
 rechten ,Sensing,Verbal,Verbal,Acts verbally
 entitlings ,Sensing,Verbal,Verbal,Acts verbally
 recht ,Sensing,Verbal,Verbal,Acts verbally
 Recht,Sensing,Verbal,Verbal,Acts verbally
uitleg,Sensing,Verbal,Verbal,Acts verbally
groet ,Sensing,Verbal,Verbal,Acts verbally
 groet ,Sensing,Verbal,Verbal,Acts verbally
 groet ,Sensing,Verbal,Verbal,Acts verbally
 begroet ,Sensing,Verbal,Verbal,Acts verbally
 begroeting ,Sensing,Verbal,Verbal,Acts verbally
 begroeting,Sensing,Verbal,Verbal,Acts verbally
beledigend ,Sensing,Verbal,Verbal,Acts verbally
 overleg ,Sensing,Verbal,Verbal,Acts verbally
 belediging ,Sensing,Verbal,Verbal,Acts verbally
 beledigend ,Sensing,Verbal,Verbal,Acts verbally
 beledigd ,Sensing,Verbal,Verbal,Acts verbally
 beledigend ,Sensing,Verbal,Verbal,Acts verbally
 beledigend ,Sensing,Verbal,Verbal,Acts verbally
 beledigingen ,Sensing,Verbal,Verbal,Acts verbally
 beledigend ,Sensing,Verbal,Verbal,Acts verbally
 beledigd ,Sensing,Verbal,Verbal,Acts verbally
 overleg ,Sensing,Verbal,Verbal,Acts verbally
 belediging ,Sensing,Verbal,Verbal,Acts verbally
 beledigeaars ,Sensing,Verbal,Verbal,Acts verbally
 beledigingen ,Sensing,Verbal,Verbal,Acts verbally
 beledigend ,Sensing,Verbal,Verbal,Acts verbally
 beledigend middel ,Sensing,Verbal,Verbal,Acts verbally
 belediger,Sensing,Verbal,Verbal,Acts verbally
interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interacties ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interager ,Sensing,Verbal,Verbal,Acts verbally
 interactiefheid ,Sensing,Verbal,Verbal,Acts verbally
 interactie ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactie ,Sensing,Verbal,Verbal,Acts verbally
 interacters ,Sensing,Verbal,Verbal,Acts verbally
 interactiemiddelen ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactiviteit ,Sensing,Verbal,Verbal,Acts verbally
 interactief ,Sensing,Verbal,Verbal,Acts verbally
 interactie ,Sensing,Verbal,Verbal,Acts verbally
 interactiviteit ,Sensing,Verbal,Verbal,Acts verbally
 interactie,Sensing,Verbal,Verbal,Acts verbally
grappen ,Sensing,Verbal,Verbal,Acts verbally
 grappen ,Sensing,Verbal,Verbal,Acts verbally
 grapje ,Sensing,Verbal,Verbal,Acts verbally
 grappig,Sensing,Verbal,Verbal,Acts verbally
onderbreking ,Sensing,Verbal,Verbal,Acts verbally
 interruptiebaarheid ,Sensing,Verbal,Verbal,Acts verbally
 onderbreken ,Sensing,Verbal,Verbal,Acts verbally
 interrupteur ,Sensing,Verbal,Verbal,Acts verbally
 onderbreken ,Sensing,Verbal,Verbal,Acts verbally
 onderbroken ,Sensing,Verbal,Verbal,Acts verbally
 interruptanten ,Sensing,Verbal,Verbal,Acts verbally
 onderbrekend ,Sensing,Verbal,Verbal,Acts verbally
 onderbreken ,Sensing,Verbal,Verbal,Acts verbally
 interruptiviteit ,Sensing,Verbal,Verbal,Acts verbally
 onderbrekingen ,Sensing,Verbal,Verbal,Acts verbally
 interruptabiliteit ,Sensing,Verbal,Verbal,Acts verbally
 ONTVANGST ,Sensing,Verbal,Verbal,Acts verbally
 onderbrekend,Sensing,Verbal,Verbal,Acts verbally
weglaten ,Sensing,Verbal,Verbal,Acts verbally
 weggelaten ,Sensing,Verbal,Verbal,Acts verbally
 weglaten ,Sensing,Verbal,Verbal,Acts verbally
 weglaten ,Sensing,Verbal,Verbal,Acts verbally
 weglaten ,Sensing,Verbal,Verbal,Acts verbally
 Braken ,Sensing,Verbal,Verbal,Acts verbally
 weggelaten ,Sensing,Verbal,Verbal,Acts verbally
 weglating,Sensing,Verbal,Verbal,Acts verbally
ordere ,Sensing,Verbal,Verbal,Acts verbally
 bestellingen ,Sensing,Verbal,Verbal,Acts verbally
 ordentisch ,Sensing,Verbal,Verbal,Acts verbally
 besteld ,Sensing,Verbal,Verbal,Acts verbally
 bestellen ,Sensing,Verbal,Verbal,Acts verbally
 bevolen ,Sensing,Verbal,Verbal,Acts verbally
 besteld ,Sensing,Verbal,Verbal,Acts verbally
 orde ningen ,Sensing,Verbal,Verbal,Acts verbally
 bruikbaarheid ,Sensing,Verbal,Verbal,Acts verbally
 besteller ,Sensing,Verbal,Verbal,Acts verbally
