word,realm,process,prosub,sub
 vegetationally ,Doing,Behavioral,Behavioral,Bodily postures
 vegeter ,Doing,Behavioral,Behavioral,Bodily postures
 vegetatively ,Doing,Behavioral,Behavioral,Bodily postures
 vegetous ,Doing,Behavioral,Behavioral,Bodily postures
 vegetally ,Doing,Behavioral,Behavioral,Bodily postures
 vegetality ,Doing,Behavioral,Behavioral,Bodily postures
 vegetalizing ,Doing,Behavioral,Behavioral,Bodily postures
 vegetent ,Doing,Behavioral,Behavioral,Bodily postures
 vegetates ,Doing,Behavioral,Behavioral,Bodily postures
 vegetalize ,Doing,Behavioral,Behavioral,Bodily postures
 vegetably ,Doing,Behavioral,Behavioral,Bodily postures
 vegetate ,Doing,Behavioral,Behavioral,Bodily postures
 vegetalization ,Doing,Behavioral,Behavioral,Bodily postures
 vegetal ,Doing,Behavioral,Behavioral,Bodily postures
 vegetating ,Doing,Behavioral,Behavioral,Bodily postures
 vegetability ,Doing,Behavioral,Behavioral,Bodily postures
 vegetational ,Doing,Behavioral,Behavioral,Bodily postures
 vegetable ,Doing,Behavioral,Behavioral,Bodily postures
 vegetativeness,Doing,Behavioral,Behavioral,Bodily postures
adoptively ,Being,Existential,Existential,Existential
 adoptive ,Being,Existential,Existential,Existential
 adoptiveness ,Being,Existential,Existential,Existential
 adopter ,Being,Existential,Existential,Existential
 adopteds ,Being,Existential,Existential,Existential
 adopts ,Being,Existential,Existential,Existential
 adoptted ,Being,Existential,Existential,Existential
 adoptable ,Being,Existential,Existential,Existential
 adoptives ,Being,Existential,Existential,Existential
 adoptes ,Being,Existential,Existential,Existential
 adopting ,Being,Existential,Existential,Existential
 adoptation ,Being,Existential,Existential,Existential
 adoptional ,Being,Existential,Existential,Existential
 adoptent ,Being,Existential,Existential,Existential
 adoptic ,Being,Existential,Existential,Existential
 adoptant ,Being,Existential,Existential,Existential
 adopte ,Being,Existential,Existential,Existential
 adoptants ,Being,Existential,Existential,Existential
 adoptations ,Being,Existential,Existential,Existential
 adopted ,Being,Existential,Existential,Existential
 adoptibility ,Being,Existential,Existential,Existential
 adoptance ,Being,Existential,Existential,Existential
 adoptability ,Being,Existential,Existential,Existential
 adoption ,Being,Existential,Existential,Existential
 adoptate,Being,Existential,Existential,Existential
beginned ,Being,Existential,Existential,Existential
 beginers ,Being,Existential,Existential,Existential
 begining ,Being,Existential,Existential,Existential
 beginings ,Being,Existential,Existential,Existential
 begine ,Being,Existential,Existential,Existential
 beginer ,Being,Existential,Existential,Existential
 beginning ,Being,Existential,Existential,Existential
 beginism ,Being,Existential,Existential,Existential
 begined ,Being,Existential,Existential,Existential
 begines,Being,Existential,Existential,Existential
begune ,Being,Existential,Existential,Existential
 beguns,Being,Existential,Existential,Existential
blossommed ,Being,Existential,Existential,Existential
 blossome ,Being,Existential,Existential,Existential
 blossomer ,Being,Existential,Existential,Existential
 blossoming ,Being,Existential,Existential,Existential
 blossomers ,Being,Existential,Existential,Existential
 blossomes ,Being,Existential,Existential,Existential
 blossomed,Being,Existential,Existential,Existential
endurably ,Being,Existential,Existential,Existential
 endurant ,Being,Existential,Existential,Existential
 endures ,Being,Existential,Existential,Existential
 endurent ,Being,Existential,Existential,Existential
 endurings ,Being,Existential,Existential,Existential
 enduring ,Being,Existential,Existential,Existential
 endurer ,Being,Existential,Existential,Existential
 enduration ,Being,Existential,Existential,Existential
 endurancy ,Being,Existential,Existential,Existential
 endurability ,Being,Existential,Existential,Existential
 endure ,Being,Existential,Existential,Existential
 endurable ,Being,Existential,Existential,Existential
 endured ,Being,Existential,Existential,Existential
 endureing ,Being,Existential,Existential,Existential
 endurated ,Being,Existential,Existential,Existential
 endurers ,Being,Existential,Existential,Existential
 endurement ,Being,Existential,Existential,Existential
 endurence ,Being,Existential,Existential,Existential
 endurants ,Being,Existential,Existential,Existential
 endurableness ,Being,Existential,Existential,Existential
 endurables ,Being,Existential,Existential,Existential
 endurance,Being,Existential,Existential,Existential
exist,Being,Existential,Existential,Existential
grewing ,Being,Existential,Existential,Existential
 grewe ,Being,Existential,Existential,Existential
 grewed ,Being,Existential,Existential,Existential
 grews,Being,Existential,Existential,Existential
growes ,Being,Existential,Existential,Existential
 grows ,Being,Existential,Existential,Existential
 growing ,Being,Existential,Existential,Existential
 groweing ,Being,Existential,Existential,Existential
 growe ,Being,Existential,Existential,Existential
 growed,Being,Existential,Existential,Existential
growns ,Being,Existential,Existential,Existential
 growne ,Being,Existential,Existential,Existential
 grownness ,Being,Existential,Existential,Existential
 growned ,Being,Existential,Existential,Existential
 growning,Being,Existential,Existential,Existential
imposers ,Being,Existential,Existential,Existential
 impositi ,Being,Existential,Existential,Existential
 imposibilities ,Being,Existential,Existential,Existential
 imposibility ,Being,Existential,Existential,Existential
 imposants ,Being,Existential,Existential,Existential
 imposant ,Being,Existential,Existential,Existential
 imposes ,Being,Existential,Existential,Existential
 imposables ,Being,Existential,Existential,Existential
 imposibles ,Being,Existential,Existential,Existential
 imposer ,Being,Existential,Existential,Existential
 imposability ,Being,Existential,Existential,Existential
 imposeing ,Being,Existential,Existential,Existential
 imposable ,Being,Existential,Existential,Existential
 imposement ,Being,Existential,Existential,Existential
 imposed ,Being,Existential,Existential,Existential
 imposion ,Being,Existential,Existential,Existential
 impose ,Being,Existential,Existential,Existential
 imposeible ,Being,Existential,Existential,Existential
 impositis ,Being,Existential,Existential,Existential
 imposing ,Being,Existential,Existential,Existential
 imposent ,Being,Existential,Existential,Existential
 imposings ,Being,Existential,Existential,Existential
 imposible,Being,Existential,Existential,Existential
am,Being,Relational,Relational,Intensive
arees ,Being,Relational,Relational,Intensive
 areli ,Being,Relational,Relational,Intensive
 arelis ,Being,Relational,Relational,Intensive
 aree ,Being,Relational,Relational,Intensive
 areeds ,Being,Relational,Relational,Intensive
 areed ,Being,Relational,Relational,Intensive
 areful ,Being,Relational,Relational,Intensive
 areds ,Being,Relational,Relational,Intensive
 ared ,Being,Relational,Relational,Intensive
 arely ,Being,Relational,Relational,Intensive
 areness ,Being,Relational,Relational,Intensive
 arefully,Being,Relational,Relational,Intensive
arised ,Being,Relational,Relational,Intensive
 ariseing ,Being,Relational,Relational,Intensive
 arisal ,Being,Relational,Relational,Intensive
 ariser ,Being,Relational,Relational,Intensive
 arises ,Being,Relational,Relational,Intensive
 arisement ,Being,Relational,Relational,Intensive
 arise ,Being,Relational,Relational,Intensive
 arising ,Being,Relational,Relational,Intensive
 arisings ,Being,Relational,Relational,Intensive
 arisation,Being,Relational,Relational,Intensive
be,Being,Relational,Relational,Intensive
becams ,Being,Relational,Relational,Intensive
 becames ,Being,Relational,Relational,Intensive
 becaming ,Being,Relational,Relational,Intensive
 becamed ,Being,Relational,Relational,Intensive
 became,Being,Relational,Relational,Intensive
becomming ,Being,Relational,Relational,Intensive
 becomes ,Being,Relational,Relational,Intensive
 becomeness ,Being,Relational,Relational,Intensive
 becomeing ,Being,Relational,Relational,Intensive
 becomed ,Being,Relational,Relational,Intensive
 becoming ,Being,Relational,Relational,Intensive
 becomers ,Being,Relational,Relational,Intensive
 becommed ,Being,Relational,Relational,Intensive
 becoms ,Being,Relational,Relational,Intensive
 becomer ,Being,Relational,Relational,Intensive
 become ,Being,Relational,Relational,Intensive
 becomings,Being,Relational,Relational,Intensive
becomee,Being,Relational,Relational,Intensive
beenness ,Being,Relational,Relational,Intensive
 beene ,Being,Relational,Relational,Intensive
 beenes ,Being,Relational,Relational,Intensive
 beenfully ,Being,Relational,Relational,Intensive
 beens ,Being,Relational,Relational,Intensive
 beening,Being,Relational,Relational,Intensive
coexist,Being,Relational,Relational,Intensive
circulating ,Being,Relational,Relational,Intensive
 circuler ,Being,Relational,Relational,Intensive
 circulants ,Being,Relational,Relational,Intensive
 circulal ,Being,Relational,Relational,Intensive
 circulates ,Being,Relational,Relational,Intensive
 circulant ,Being,Relational,Relational,Intensive
 circulative ,Being,Relational,Relational,Intensive
 circulent ,Being,Relational,Relational,Intensive
 circulational ,Being,Relational,Relational,Intensive
 circulators ,Being,Relational,Relational,Intensive
 circulator ,Being,Relational,Relational,Intensive
 circulate ,Being,Relational,Relational,Intensive
 circuled ,Being,Relational,Relational,Intensive
 circuls ,Being,Relational,Relational,Intensive
 circulability ,Being,Relational,Relational,Intensive
 circulation ,Being,Relational,Relational,Intensive
 circuling ,Being,Relational,Relational,Intensive
 circulated ,Being,Relational,Relational,Intensive
 circules ,Being,Relational,Relational,Intensive
 circulable ,Being,Relational,Relational,Intensive
 circule,Being,Relational,Relational,Intensive
continue ,Being,Relational,Relational,Intensive
 continuous ,Being,Relational,Relational,Intensive
 continuers ,Being,Relational,Relational,Intensive
 continuement ,Being,Relational,Relational,Intensive
 continually ,Being,Relational,Relational,Intensive
 continuating ,Being,Relational,Relational,Intensive
 continus ,Being,Relational,Relational,Intensive
 continuely ,Being,Relational,Relational,Intensive
 continuation ,Being,Relational,Relational,Intensive
 continuators ,Being,Relational,Relational,Intensive
 continuality ,Being,Relational,Relational,Intensive
 continuity ,Being,Relational,Relational,Intensive
 continuative ,Being,Relational,Relational,Intensive
 continuents ,Being,Relational,Relational,Intensive
 continuency ,Being,Relational,Relational,Intensive
 continuator ,Being,Relational,Relational,Intensive
 continueance ,Being,Relational,Relational,Intensive
 continueds ,Being,Relational,Relational,Intensive
 continuously ,Being,Relational,Relational,Intensive
 continued ,Being,Relational,Relational,Intensive
 continuatively ,Being,Relational,Relational,Intensive
 continuancy ,Being,Relational,Relational,Intensive
 continuated ,Being,Relational,Relational,Intensive
 continuent ,Being,Relational,Relational,Intensive
 continuousness ,Being,Relational,Relational,Intensive
 continualness ,Being,Relational,Relational,Intensive
 continuant ,Being,Relational,Relational,Intensive
 continuates ,Being,Relational,Relational,Intensive
 continuable ,Being,Relational,Relational,Intensive
 continualism ,Being,Relational,Relational,Intensive
 continuer ,Being,Relational,Relational,Intensive
 continuability ,Being,Relational,Relational,Intensive
 continuence ,Being,Relational,Relational,Intensive
 continuing ,Being,Relational,Relational,Intensive
 continuou ,Being,Relational,Relational,Intensive
 continueing ,Being,Relational,Relational,Intensive
 continuational ,Being,Relational,Relational,Intensive
 continuate ,Being,Relational,Relational,Intensive
 continues ,Being,Relational,Relational,Intensive
 continuings ,Being,Relational,Relational,Intensive
 continuism ,Being,Relational,Relational,Intensive
 continual ,Being,Relational,Relational,Intensive
 continuiti ,Being,Relational,Relational,Intensive
 continueously ,Being,Relational,Relational,Intensive
 continument ,Being,Relational,Relational,Intensive
 continueous ,Being,Relational,Relational,Intensive
 continuance,Being,Relational,Relational,Intensive
correspondings ,Being,Relational,Relational,Intensive
 correspondencies ,Being,Relational,Relational,Intensive
 correspondes ,Being,Relational,Relational,Intensive
 correspondding ,Being,Relational,Relational,Intensive
 correspondeant ,Being,Relational,Relational,Intensive
 correspondently ,Being,Relational,Relational,Intensive
 corresponds ,Being,Relational,Relational,Intensive
 correspondance ,Being,Relational,Relational,Intensive
 corresponde ,Being,Relational,Relational,Intensive
 correspondant ,Being,Relational,Relational,Intensive
 corresponded ,Being,Relational,Relational,Intensive
 correspondent ,Being,Relational,Relational,Intensive
 correspondency ,Being,Relational,Relational,Intensive
 correspondence ,Being,Relational,Relational,Intensive
 correspondances ,Being,Relational,Relational,Intensive
 correspondants ,Being,Relational,Relational,Intensive
 corresponding ,Being,Relational,Relational,Intensive
 corresponders ,Being,Relational,Relational,Intensive
 corresponder,Being,Relational,Relational,Intensive
embedment ,Being,Relational,Relational,Intensive
 embeddings ,Being,Relational,Relational,Intensive
 embedments ,Being,Relational,Relational,Intensive
 embede ,Being,Relational,Relational,Intensive
 embeded ,Being,Relational,Relational,Intensive
 embeding ,Being,Relational,Relational,Intensive
 embedded ,Being,Relational,Relational,Intensive
 embedding ,Being,Relational,Relational,Intensive
 embedability,Being,Relational,Relational,Intensive
intensifiable ,Being,Relational,Relational,Intensive
 intensifies ,Being,Relational,Relational,Intensive
 intensifier ,Being,Relational,Relational,Intensive
 intensifient ,Being,Relational,Relational,Intensive
 intensifiant ,Being,Relational,Relational,Intensive
 intensifie ,Being,Relational,Relational,Intensive
 intensified ,Being,Relational,Relational,Intensive
 intensify ,Being,Relational,Relational,Intensive
 intensifying,Being,Relational,Relational,Intensive
is,Being,Relational,Relational,Intensive
visitting ,Being,Relational,Relational,Intensive
 visitable ,Being,Relational,Relational,Intensive
 visited ,Being,Relational,Relational,Intensive
 visitation ,Being,Relational,Relational,Intensive
 visitated ,Being,Relational,Relational,Intensive
 visition ,Being,Relational,Relational,Intensive
 visitou ,Being,Relational,Relational,Intensive
 visiter ,Being,Relational,Relational,Intensive
 visiteing ,Being,Relational,Relational,Intensive
 visitational ,Being,Relational,Relational,Intensive
 visiters ,Being,Relational,Relational,Intensive
 visitators ,Being,Relational,Relational,Intensive
 visitability ,Being,Relational,Relational,Intensive
 visitating ,Being,Relational,Relational,Intensive
 visitant ,Being,Relational,Relational,Intensive
 visite ,Being,Relational,Relational,Intensive
 visitted ,Being,Relational,Relational,Intensive
 visitate ,Being,Relational,Relational,Intensive
 visitions ,Being,Relational,Relational,Intensive
 visiting ,Being,Relational,Relational,Intensive
 visitator ,Being,Relational,Relational,Intensive
 visitent ,Being,Relational,Relational,Intensive
 visites,Being,Relational,Relational,Intensive
wasness ,Being,Relational,Relational,Intensive
 wasfully,Being,Relational,Relational,Intensive
wering ,Being,Relational,Relational,Intensive
 werely ,Being,Relational,Relational,Intensive
 wered ,Being,Relational,Relational,Intensive
 weres ,Being,Relational,Relational,Intensive
 weree,Being,Relational,Relational,Intensive
at,Being,Relational,Relational,Circumstantial
attribute ,Being,Relational,Relational,Circumstantial
 attributeness ,Being,Relational,Relational,Circumstantial
 attributive ,Being,Relational,Relational,Circumstantial
 attributed ,Being,Relational,Relational,Circumstantial
 attributiveness ,Being,Relational,Relational,Circumstantial
 attributible ,Being,Relational,Relational,Circumstantial
 attributer ,Being,Relational,Relational,Circumstantial
